Entity num 188047
3198	770
3199	771
3200	772
3201	773
3202	774
3203	775
3204	776
3205	777
3206	778
3207	779
3208	780
3209	781
3210	782
3211	783
3212	784
3213	785
3214	786
3215	787
3216	788
3217	789
3218	790
3219	791
3220	792
3221	793
3222	794
463	795
3223	796
3224	797
3225	798
3226	799
3227	800
3228	801
3229	802
3230	803
3231	804
3232	805
3233	806
3234	807
3235	808
3236	809
3237	810
3238	811
3239	812
3240	813
3241	814
3242	815
3243	816
3244	817
3245	818
3246	819
3247	820
3248	821
3249	822
3250	823
3251	824
3252	825
3253	826
1590	827
3254	828
3255	829
3256	830
3257	831
3258	832
3259	833
3260	834
3261	835
3262	836
3263	837
3264	838
3265	839
3266	840
3267	841
3268	842
3269	843
3270	844
3271	845
3272	846
3273	847
3274	848
3275	849
3276	850
3277	851
3278	852
3279	853
3280	854
3281	855
3282	856
3283	857
3284	858
15	859
3285	860
3286	861
3287	862
3288	863
3289	864
3290	865
3291	866
3292	867
3293	868
311	869
3294	870
3295	871
3296	872
3297	873
3298	874
3299	875
3300	876
3301	877
3302	878
3303	879
3304	880
3305	881
3306	882
3307	883
3308	884
3309	885
3310	886
3311	887
3312	888
3313	889
3314	890
3315	891
3316	892
3317	893
3318	894
3319	895
3320	896
3321	897
3322	898
3323	899
3324	900
3325	901
3326	902
3327	903
3328	904
3329	905
3330	906
3331	907
3332	908
3333	909
3334	910
3335	911
3336	912
3337	913
3338	914
3339	915
3340	916
3341	917
3342	918
3343	919
3344	920
3345	921
3346	922
576	923
3347	924
3348	925
3349	926
3350	927
3351	928
3352	929
3353	930
3354	931
3355	932
3356	933
3357	934
3358	935
3359	936
3360	937
3361	938
3362	939
3363	940
3364	941
3365	942
3366	943
3367	944
3368	945
3369	946
846	947
3370	948
3371	949
3372	950
3373	951
3374	952
3375	953
3376	954
3377	955
3378	956
3379	957
3380	958
3381	959
3382	960
3383	961
3384	962
3385	963
3386	964
3387	965
1175	966
3388	967
3389	968
3390	969
3391	970
3392	971
3393	972
3394	973
3395	974
3396	975
3397	976
3398	977
3399	978
3400	979
3401	980
3402	981
3403	982
3404	983
3405	984
2259	985
3406	986
3407	987
3408	988
3409	989
3410	990
3411	991
3412	992
3413	993
3414	994
3415	995
3416	996
3417	997
3418	998
3419	999
3420	1000
3421	1001
3422	1002
3423	1003
3424	1004
3425	1005
3426	1006
3427	1007
3428	1008
1490	1009
3429	1010
3430	1011
3431	1012
3432	1013
3433	1014
3434	1015
3435	1016
3436	1017
3437	1018
3438	1019
3439	1020
3440	1021
3441	1022
3442	1023
3443	1024
3444	1025
3445	1026
3446	1027
3447	1028
3448	1029
3449	1030
3450	1031
3451	1032
3452	1033
3453	1034
3454	1035
3455	1036
3456	1037
3457	1038
3458	1039
3459	1040
3460	1041
3461	1042
3462	1043
3463	1044
3464	1045
3465	1046
3466	1047
3467	1048
3468	1049
3469	1050
3470	1051
3471	1052
3472	1053
3473	1054
3474	1055
3475	1056
3476	1057
3477	1058
3478	1059
3479	1060
3480	1061
3481	1062
3482	1063
1040	1064
3483	1065
3484	1066
3485	1067
3486	1068
3487	1069
3488	1070
2081	1071
3489	1072
3490	1073
3491	1074
3492	1075
3493	1076
3494	1077
3495	1078
3496	1079
3497	1080
3498	1081
3499	1082
3500	1083
3501	1084
91	1085
3502	1086
3503	1087
3504	1088
3505	1089
3506	1090
3507	1091
3508	1092
3509	1093
3510	1094
3511	1095
3512	1096
3513	1097
3514	1098
3515	1099
3516	1100
3517	1101
3518	1102
3519	1103
735	1104
3520	1105
3521	1106
3522	1107
3523	1108
3524	1109
2422	1110
3525	1111
3526	1112
3527	1113
3528	1114
3529	1115
3530	1116
3531	1117
3532	1118
3533	1119
3534	1120
3535	1121
3536	1122
3537	1123
3538	1124
3539	1125
3540	1126
3541	1127
3542	1128
3543	1129
3544	1130
3545	1131
309	1132
3546	1133
3547	1134
3548	1135
3549	1136
3550	1137
3551	1138
3552	1139
3553	1140
3554	1141
3555	1142
3556	1143
3557	1144
3558	1145
3559	1146
3560	1147
3561	1148
3562	1149
3563	1150
3564	1151
3565	1152
1521	1153
3566	1154
3567	1155
64	1156
3568	1157
3569	1158
3570	1159
3571	1160
3572	1161
3573	1162
3574	1163
3575	1164
3576	1165
3577	1166
3578	1167
3579	1168
3580	1169
3581	1170
3582	1171
3583	1172
3584	1173
3585	1174
3586	1175
3587	1176
3588	1177
3589	1178
3590	1179
2089	1180
3591	1181
3592	1182
3593	1183
3594	1184
3595	1185
3596	1186
3597	1187
3598	1188
3599	1189
3600	1190
3601	1191
3602	1192
3603	1193
3604	1194
3605	1195
3606	1196
3607	1197
1890	1198
3608	1199
3609	1200
3610	1201
580	1202
3611	1203
3612	1204
3613	1205
3614	1206
3615	1207
3616	1208
3617	1209
3618	1210
3619	1211
2133	1212
3620	1213
3621	1214
473	1215
3622	1216
3623	1217
3624	1218
3625	1219
3626	1220
3627	1221
3628	1222
3629	1223
3630	1224
3631	1225
3632	1226
3633	1227
3634	1228
3635	1229
3636	1230
3637	1231
3638	1232
3639	1233
3640	1234
3641	1235
3642	1236
3643	1237
3644	1238
3645	1239
3646	1240
3647	1241
3648	1242
3649	1243
3650	1244
3651	1245
3652	1246
3653	1247
3654	1248
3655	1249
3656	1250
3657	1251
3658	1252
3659	1253
3660	1254
3661	1255
3662	1256
3663	1257
333	1258
3664	1259
3665	1260
3666	1261
3667	1262
2254	1263
3668	1264
3669	1265
3670	1266
3671	1267
3672	1268
3673	1269
3674	1270
3675	1271
3676	1272
3677	1273
3678	1274
3679	1275
3680	1276
3681	1277
6	1278
3682	1279
3683	1280
3684	1281
3685	1282
3686	1283
3687	1284
3688	1285
3689	1286
3690	1287
3691	1288
3692	1289
3693	1290
3694	1291
3695	1292
3696	1293
3697	1294
3698	1295
3699	1296
3700	1297
3701	1298
3702	1299
3703	1300
3704	1301
3705	1302
3706	1303
3707	1304
3708	1305
3709	1306
3710	1307
3711	1308
3712	1309
3713	1310
3714	1311
3715	1312
3716	1313
3717	1314
3718	1315
3719	1316
3720	1317
3721	1318
3722	1319
3723	1320
829	1321
3724	1322
3725	1323
3726	1324
3727	1325
3728	1326
3729	1327
3730	1328
2097	1329
3731	1330
3732	1331
3733	1332
3734	1333
3735	1334
3736	1335
3737	1336
3738	1337
3739	1338
3740	1339
3741	1340
2358	1341
3742	1342
3743	1343
3744	1344
3745	1345
3746	1346
3747	1347
3748	1348
3749	1349
3750	1350
3751	1351
3752	1352
3753	1353
3754	1354
3755	1355
3756	1356
3757	1357
3758	1358
3759	1359
246	1360
3760	1361
3761	1362
3762	1363
3763	1364
3764	1365
3765	1366
3766	1367
3767	1368
3768	1369
3769	1370
3770	1371
3771	1372
3772	1373
3773	1374
3774	1375
3775	1376
3776	1377
3777	1378
3778	1379
3779	1380
3780	1381
3781	1382
3782	1383
3783	1384
3784	1385
3785	1386
3786	1387
3787	1388
3788	1389
3789	1390
3790	1391
183	1392
3791	1393
3792	1394
3793	1395
3794	1396
3795	1397
3796	1398
3797	1399
3798	1400
3799	1401
3800	1402
3801	1403
3802	1404
3803	1405
3804	1406
3805	1407
673	1408
3806	1409
3807	1410
3808	1411
3809	1412
3810	1413
3811	1414
3812	1415
3813	1416
3814	1417
3815	1418
3816	1419
3817	1420
3818	1421
3819	1422
3820	1423
3821	1424
3822	1425
3823	1426
3824	1427
3825	1428
3826	1429
3827	1430
3828	1431
3829	1432
3830	1433
3831	1434
3832	1435
3833	1436
3834	1437
3835	1438
3836	1439
3837	1440
3838	1441
3839	1442
3840	1443
3841	1444
3842	1445
3843	1446
3844	1447
3845	1448
3846	1449
3847	1450
3848	1451
3849	1452
3850	1453
3851	1454
3852	1455
3853	1456
3854	1457
3855	1458
3856	1459
3857	1460
3858	1461
3859	1462
3860	1463
3861	1464
3862	1465
3863	1466
3864	1467
3865	1468
3866	1469
3867	1470
3868	1471
3869	1472
3870	1473
3871	1474
3872	1475
3873	1476
3874	1477
3875	1478
3876	1479
3877	1480
3878	1481
3879	1482
3880	1483
3881	1484
3882	1485
3883	1486
3884	1487
3885	1488
3886	1489
3887	1490
3888	1491
3889	1492
3890	1493
3891	1494
3892	1495
3893	1496
3894	1497
3895	1498
3896	1499
3897	1500
3898	1501
3899	1502
3900	1503
3901	1504
3902	1505
3903	1506
3904	1507
3905	1508
3906	1509
3907	1510
3908	1511
3909	1512
3910	1513
3911	1514
3912	1515
3913	1516
3914	1517
3915	1518
3916	1519
3917	1520
3918	1521
1398	1522
3919	1523
3920	1524
3921	1525
3922	1526
3923	1527
3924	1528
714	1529
3925	1530
3926	1531
3927	1532
3928	1533
3929	1534
3930	1535
3931	1536
3932	1537
3933	1538
3934	1539
3935	1540
3936	1541
3937	1542
3938	1543
3939	1544
1562	1545
3940	1546
3941	1547
3942	1548
3943	1549
3944	1550
3945	1551
3946	1552
3947	1553
3948	1554
3949	1555
3950	1556
3951	1557
3952	1558
3953	1559
3954	1560
3955	1561
3956	1562
3957	1563
3958	1564
3959	1565
3960	1566
3961	1567
3962	1568
3963	1569
3964	1570
3965	1571
3966	1572
3967	1573
3968	1574
3969	1575
3970	1576
3971	1577
5	1578
3972	1579
3973	1580
3974	1581
3975	1582
3976	1583
3977	1584
3978	1585
3979	1586
3980	1587
3981	1588
3982	1589
3983	1590
3984	1591
3985	1592
3986	1593
3987	1594
3988	1595
3989	1596
3990	1597
3991	1598
3992	1599
3993	1600
3994	1601
323	1602
3995	1603
3996	1604
3997	1605
3998	1606
3999	1607
4000	1608
4001	1609
4002	1610
4003	1611
4004	1612
4005	1613
4006	1614
4007	1615
4008	1616
4009	1617
4010	1618
4011	1619
4012	1620
4013	1621
4014	1622
4015	1623
223	1624
4016	1625
4017	1626
4018	1627
4019	1628
4020	1629
4021	1630
4022	1631
4023	1632
4024	1633
1005	1634
4025	1635
4026	1636
4027	1637
4028	1638
4029	1639
4030	1640
4031	1641
4032	1642
4033	1643
4034	1644
4035	1645
4036	1646
4037	1647
4038	1648
4039	1649
4040	1650
4041	1651
4042	1652
4043	1653
4044	1654
4045	1655
4046	1656
4047	1657
4048	1658
4049	1659
4050	1660
4051	1661
4052	1662
4053	1663
4054	1664
4055	1665
4056	1666
4057	1667
4058	1668
4059	1669
4060	1670
4061	1671
4062	1672
4063	1673
4064	1674
4065	1675
4066	1676
4067	1677
4068	1678
1732	1679
4069	1680
4070	1681
4071	1682
4072	1683
4073	1684
4074	1685
4075	1686
4076	1687
4077	1688
4078	1689
4079	1690
4080	1691
4081	1692
4082	1693
4083	1694
4084	1695
4085	1696
4086	1697
4087	1698
4088	1699
1068	1700
4089	1701
4090	1702
4091	1703
4092	1704
4093	1705
4094	1706
4095	1707
4096	1708
4097	1709
4098	1710
4099	1711
4100	1712
4101	1713
4102	1714
4103	1715
4104	1716
4105	1717
1905	1718
4106	1719
4107	1720
4108	1721
4109	1722
4110	1723
4111	1724
4112	1725
4113	1726
4114	1727
4115	1728
4116	1729
4117	1730
4118	1731
4119	1732
4120	1733
4121	1734
4122	1735
4123	1736
4124	1737
4125	1738
4126	1739
4127	1740
4128	1741
4129	1742
4130	1743
4131	1744
4132	1745
4133	1746
4134	1747
4135	1748
4136	1749
4137	1750
4138	1751
4139	1752
4140	1753
4141	1754
4142	1755
4143	1756
4144	1757
4145	1758
4146	1759
4147	1760
4148	1761
4149	1762
4150	1763
4151	1764
4152	1765
4153	1766
4154	1767
4155	1768
373	1769
4156	1770
4157	1771
4158	1772
4159	1773
4160	1774
4161	1775
1740	1776
4162	1777
4163	1778
4164	1779
4165	1780
4166	1781
837	1782
4167	1783
4168	1784
4169	1785
4170	1786
4171	1787
4172	1788
4173	1789
45	1790
4174	1791
4175	1792
4176	1793
4177	1794
2253	1795
4178	1796
4179	1797
4180	1798
4181	1799
4182	1800
4183	1801
4184	1802
4185	1803
4186	1804
4187	1805
4188	1806
4189	1807
4190	1808
4191	1809
4192	1810
4193	1811
4194	1812
4195	1813
4196	1814
4197	1815
4198	1816
4199	1817
4200	1818
4201	1819
4202	1820
4203	1821
4204	1822
4205	1823
4206	1824
4207	1825
4208	1826
4209	1827
4210	1828
4211	1829
4212	1830
4213	1831
1900	1832
4214	1833
4215	1834
4216	1835
4217	1836
4218	1837
4219	1838
4220	1839
4221	1840
4222	1841
4223	1842
4224	1843
4225	1844
4226	1845
4227	1846
4228	1847
4229	1848
4230	1849
765	1850
4231	1851
4232	1852
4233	1853
4234	1854
4235	1855
4236	1856
4237	1857
4238	1858
4239	1859
4240	1860
4241	1861
4242	1862
4243	1863
4244	1864
4245	1865
4246	1866
4247	1867
4248	1868
4249	1869
4250	1870
4251	1871
4252	1872
4253	1873
4254	1874
4255	1875
4256	1876
4257	1877
4258	1878
4259	1879
4260	1880
4261	1881
4262	1882
4263	1883
4264	1884
1381	1885
4265	1886
4266	1887
4267	1888
4268	1889
4269	1890
4270	1891
4271	1892
4272	1893
4273	1894
4274	1895
4275	1896
4276	1897
4277	1898
4278	1899
4279	1900
4280	1901
4281	1902
4282	1903
4283	1904
4284	1905
4285	1906
4286	1907
4287	1908
4288	1909
4289	1910
4290	1911
4291	1912
4292	1913
4293	1914
4294	1915
4295	1916
4296	1917
4297	1918
4298	1919
4299	1920
4300	1921
4301	1922
4302	1923
4303	1924
4304	1925
4305	1926
4306	1927
4307	1928
4308	1929
4309	1930
4310	1931
4311	1932
4312	1933
4313	1934
4314	1935
4315	1936
4316	1937
4317	1938
4318	1939
4319	1940
4320	1941
4321	1942
4322	1943
4323	1944
4324	1945
4325	1946
4326	1947
4327	1948
4328	1949
4329	1950
4330	1951
4331	1952
4332	1953
4333	1954
4334	1955
4335	1956
4336	1957
4337	1958
4338	1959
4339	1960
4340	1961
4341	1962
4342	1963
4343	1964
4344	1965
4345	1966
4346	1967
4347	1968
4348	1969
4349	1970
4350	1971
4351	1972
4352	1973
4353	1974
4354	1975
4355	1976
4356	1977
1724	1978
4357	1979
4358	1980
4359	1981
4360	1982
4361	1983
4362	1984
4363	1985
4364	1986
4365	1987
4366	1988
4367	1989
4368	1990
4369	1991
4370	1992
4371	1993
4372	1994
4373	1995
4374	1996
4375	1997
4376	1998
4377	1999
4378	2000
4379	2001
4380	2002
967	2003
4381	2004
4382	2005
4383	2006
4384	2007
4385	2008
4386	2009
4387	2010
4388	2011
4389	2012
4390	2013
4391	2014
4392	2015
4393	2016
4394	2017
4395	2018
4396	2019
4397	2020
4398	2021
4399	2022
4400	2023
4401	2024
4402	2025
4403	2026
4404	2027
4405	2028
4406	2029
4407	2030
4408	2031
4409	2032
4410	2033
4411	2034
4412	2035
4413	2036
4414	2037
4415	2038
4416	2039
4417	2040
4418	2041
4419	2042
4420	2043
4421	2044
4422	2045
4423	2046
4424	2047
4425	2048
4426	2049
1769	2050
4427	2051
4428	2052
4429	2053
4430	2054
4431	2055
4432	2056
4433	2057
4434	2058
4435	2059
4436	2060
4437	2061
4438	2062
4439	2063
4440	2064
4441	2065
4442	2066
4443	2067
4444	2068
4445	2069
4446	2070
4447	2071
4448	2072
4449	2073
4450	2074
4451	2075
4452	2076
4453	2077
4454	2078
4455	2079
4456	2080
4457	2081
4458	2082
4459	2083
4460	2084
4461	2085
4462	2086
4463	2087
4464	2088
4465	2089
4466	2090
4467	2091
4468	2092
4469	2093
4470	2094
4471	2095
4472	2096
4473	2097
4474	2098
1780	2099
4475	2100
4476	2101
4477	2102
4478	2103
4479	2104
4480	2105
4481	2106
4482	2107
4483	2108
4484	2109
4485	2110
4486	2111
4487	2112
4488	2113
4489	2114
4490	2115
4491	2116
4492	2117
4493	2118
4494	2119
4495	2120
4496	2121
4497	2122
1627	2123
4498	2124
4499	2125
4500	2126
4501	2127
4502	2128
4503	2129
4504	2130
4505	2131
4506	2132
4507	2133
4508	2134
4509	2135
4510	2136
4511	2137
4512	2138
4513	2139
4514	2140
4515	2141
4516	2142
4517	2143
4518	2144
4519	2145
4520	2146
4521	2147
4522	2148
4523	2149
4524	2150
4525	2151
4526	2152
4527	2153
4528	2154
4529	2155
4530	2156
4531	2157
4532	2158
4533	2159
4534	2160
4535	2161
4536	2162
4537	2163
4538	2164
4539	2165
4540	2166
4541	2167
4542	2168
4543	2169
4544	2170
4545	2171
4546	2172
4547	2173
4548	2174
4549	2175
4550	2176
4551	2177
4552	2178
4553	2179
4554	2180
4555	2181
4556	2182
4557	2183
4558	2184
4559	2185
4560	2186
4561	2187
4562	2188
4563	2189
4564	2190
4565	2191
4566	2192
4567	2193
4568	2194
4569	2195
4570	2196
4571	2197
4572	2198
4573	2199
4574	2200
4575	2201
4576	2202
4577	2203
4578	2204
4579	2205
4580	2206
4581	2207
4582	2208
4583	2209
4584	2210
4585	2211
4586	2212
4587	2213
4588	2214
4589	2215
4590	2216
4591	2217
4592	2218
4593	2219
4594	2220
4595	2221
4596	2222
4597	2223
4598	2224
4599	2225
4600	2226
4601	2227
4602	2228
4603	2229
4604	2230
4605	2231
4606	2232
4607	2233
4608	2234
4609	2235
4610	2236
4611	2237
4612	2238
4613	2239
4614	2240
4615	2241
4616	2242
4617	2243
4618	2244
4619	2245
4620	2246
4621	2247
4622	2248
4623	2249
4624	2250
4625	2251
4626	2252
4627	2253
4628	2254
4629	2255
4630	2256
4631	2257
4632	2258
4633	2259
4634	2260
4635	2261
4636	2262
4637	2263
4638	2264
4639	2265
4640	2266
2009	2267
4641	2268
4642	2269
4643	2270
4644	2271
4645	2272
4646	2273
4647	2274
4648	2275
4649	2276
4650	2277
4651	2278
4652	2279
4653	2280
4654	2281
4655	2282
4656	2283
4657	2284
4658	2285
4659	2286
4660	2287
4661	2288
4662	2289
4663	2290
4664	2291
4665	2292
4666	2293
4667	2294
4668	2295
4669	2296
4670	2297
4671	2298
4672	2299
4673	2300
4674	2301
4675	2302
4676	2303
4677	2304
4678	2305
4679	2306
4680	2307
4681	2308
722	2309
4682	2310
4683	2311
4684	2312
4685	2313
4686	2314
4687	2315
4688	2316
4689	2317
4690	2318
4691	2319
4692	2320
4693	2321
4694	2322
4695	2323
4696	2324
4697	2325
4698	2326
4699	2327
567	2328
4700	2329
4701	2330
4702	2331
4703	2332
4704	2333
660	2334
4705	2335
4706	2336
4707	2337
4708	2338
4709	2339
4710	2340
4711	2341
4712	2342
4713	2343
4714	2344
4715	2345
4716	2346
4717	2347
4718	2348
4719	2349
4720	2350
4721	2351
4722	2352
4723	2353
4724	2354
4725	2355
4726	2356
4727	2357
4728	2358
4729	2359
4730	2360
4731	2361
4732	2362
4733	2363
4734	2364
4735	2365
4736	2366
4737	2367
4738	2368
4739	2369
4740	2370
4741	2371
4742	2372
4743	2373
4744	2374
647	2375
4745	2376
4746	2377
4747	2378
4748	2379
4749	2380
4750	2381
4751	2382
4752	2383
4753	2384
4754	2385
4755	2386
4756	2387
4757	2388
4758	2389
4759	2390
4760	2391
4761	2392
4762	2393
4763	2394
4764	2395
4765	2396
4766	2397
4767	2398
4768	2399
4769	2400
357	2401
4770	2402
4771	2403
4772	2404
4773	2405
4774	2406
4775	2407
4776	2408
1330	2409
4777	2410
4778	2411
4779	2412
4780	2413
4781	2414
1462	2415
4782	2416
4783	2417
4784	2418
4785	2419
4786	2420
4787	2421
4788	2422
4789	2423
4790	2424
4791	2425
4792	2426
4793	2427
2125	2428
4794	2429
4795	2430
4796	2431
4797	2432
4798	2433
4799	2434
4800	2435
4801	2436
4802	2437
4803	2438
4804	2439
4805	2440
4806	2441
4807	2442
4808	2443
4809	2444
4810	2445
4811	2446
4812	2447
1139	2448
4813	2449
4814	2450
4815	2451
4816	2452
4817	2453
4818	2454
4819	2455
4820	2456
4821	2457
4822	2458
4823	2459
4824	2460
4825	2461
4826	2462
4827	2463
4828	2464
4829	2465
4830	2466
4831	2467
4832	2468
4833	2469
4834	2470
4835	2471
4836	2472
4837	2473
4838	2474
4839	2475
4840	2476
4841	2477
4842	2478
4843	2479
4844	2480
4845	2481
4846	2482
4847	2483
4848	2484
4849	2485
4850	2486
4851	2487
4852	2488
4853	2489
4854	2490
4855	2491
4856	2492
4857	2493
4858	2494
4859	2495
4860	2496
4861	2497
4862	2498
4863	2499
4864	2500
4865	2501
4866	2502
